BLDG ID, STREET ADDRESS, ZIP CODE, LAST REG, RC COUNT, DOCKET NO, CASE TYPE, CASE STATUS, FILING DATE, CLOSING DATE, CLOSE CODE, STAFF ID, MCI ITEM, CLAIM COST, ALLOW COST, WK BEG DT
338570, 2003 AVENUE J BROOKLYN NY, 11210, 2020, 0, DX230068OM, OM, CLOSED, 12/08/2015, 05/27/2016, GP, ROM-00050-16, BACKFLOW PREVENTOR, 5200.00, 4850.00, 03/17/2014
338570, 2003 AVENUE J BROOKLYN NY, 11210, 2020, 0, DX230068OM, OM, CLOSED, 12/08/2015, 05/27/2016, GP, ROM-00050-16, TV/SECURITY SYSTEM, 14372.50, 14372.10, 03/12/2014
336744, 1012 AVENUE K BROOKLYN NY, 11230, 2020, 0, BP210050OM, OM, CLOSED, 04/16/2013, 06/28/2013, GR, ROM-00048-13, SECURITY SURV. SYST., 11433.00, 11433.00, 10/01/2012
306890, 1301 AVENUE K BROOKLYN NY, 11230, 2020, 0, DM230062OM, OM, CLOSED, 01/30/2015, 09/07/2016, GP, ROM-00087-16, TV/SECURITY SYSTEM, 15246.00, 15246.00, 02/11/2013
306890, 1301 AVENUE K BROOKLYN NY, 11230, 2020, 0, DM230062OM, OM, CLOSED, 01/30/2015, 09/07/2016, GP, ROM-00087-16, BACKFLOW PREVENTOR, 5200.00, 4850.00, 02/06/2014
324058, 1311 AVENUE K BROOKLYN NY, 11230, 2020, 0, DN210085OM, OM, CLOSED, 02/11/2015, 12/02/2015, GP, ROM-00080-15, TV/SECURITY SYSTEM, 14879.70, 14879.70, 02/25/2013
324058, 1311 AVENUE K BROOKLYN NY, 11230, 2020, 0, DN210085OM, OM, CLOSED, 02/11/2015, 12/02/2015, GP, ROM-00080-15, BACKFLOW PREVENTER, 5200.00, 4850.00, 02/06/2014
329758, 1417 AVENUE K BROOKLYN NY, 11230, 2020, 0, AO230073OM, OM, CLOSED, 03/29/2012, 01/03/2013, DE, ROM-00001-13, COMMON AREAS WINDOWS, 14982.00, 0, 05/01/2011
329758, 1417 AVENUE K BROOKLYN NY, 11230, 2020, 0, AO230073OM, OM, CLOSED, 03/29/2012, 01/03/2013, DE, ROM-00001-13, MAILBOXES, 4004.43, 0, 07/01/2011
329758, 1417 AVENUE K BROOKLYN NY, 11230, 2020, 0, AO230073OM, OM, CLOSED, 03/29/2012, 01/03/2013, DE, ROM-00001-13, POINT/WATERPROOF | ETC, 16100.00, 0, 09/01/2011
329758, 1417 AVENUE K BROOKLYN NY, 11230, 2020, 0, AO230073OM, OM, CLOSED, 03/29/2012, 01/03/2013, DE, ROM-00001-13, NEW ROOF, 450.00, 0, 09/01/2011
302157, 1420 AVENUE L BROOKLYN NY, 11230, 2019, 0, YB230041X, X, CLOSED, 02/23/2010, 02/23/2010, CW, RXX-000811-18
504859, 1818 AVENUE L BROOKLYN NY, 11230, 1990, 7, CT230020X, X, CLOSED, 08/20/2014, 08/28/2014, CW, RX-00006-14
314816, 1902 AVENUE L BROOKLYN NY, 11230, 2020, 0, ZL230051OM, OM, CLOSED, 12/21/2011, 04/20/2012, GP, ROM-00023-12, ELEVATOR UPGRADING, 44935.00, 0.00, 01/04/2010
314816, 1902 AVENUE L BROOKLYN NY, 11230, 2020, 0, ZL230051OM, OM, CLOSED, 12/21/2011, 04/20/2012, GP, ROM-00023-12, TV/SECURITY SYSTEM, 15030.00, 15030.00, 10/03/2011
326062, 3720 AVENUE L BROOKLYN NY, 11210, 2020, 0, AN210046OM, OM, CLOSED, 02/24/2012, 06/04/2012, GP, ROM-00043-12, POINTING/PARAPET | ETC, 214751.35, 197987.53, 12/02/2010
326062, 3720 AVENUE L BROOKLYN NY, 11210, 2020, 0, FQ210002OM, OM, CLOSED, 05/03/2017, 08/24/2017, GP, ROM-00069-17, ELEVATOR UPGRADING, 220000.00, 218106.50, 12/08/2016
301189, 414 AVENUE N BROOKLYN NY, 11230, 2019, 1, ZH230036OM, OM, CLOSED, 08/10/2011, 11/10/2011, GP, RXA-000810-19, ELECTRICAL REWIRING, 172000.00, 169487.00, 01/26/2010
301189, 414 AVENUE N BROOKLYN NY, 11230, 2019, 1, ZH230036OM, OM, CLOSED, 08/10/2011, 11/10/2011, GP, RXA-000810-19, MAIN ENTRANCE DOORS, 3266.25, 3000.00, 08/26/2010
301189, 414 AVENUE N BROOKLYN NY, 11230, 2019, 1, HO230089OM, OM, OPEN, 03/13/2019, N/A, GP, MAS2, ELEVATOR UPGRADING, 117743.00, 0, 11/17/2016
301180, 1014 AVENUE N BROOKLYN NY, 11230, 2020, 0, DN210013X, X, CLOSED, 02/26/2015, 04/23/2015, CW, RX-00003-15
300902, 1215 AVENUE N BROOKLYN NY, 11230, 2020, 1, AP230022X, X, CLOSED, 04/13/2012, 04/13/2012, CW, RX-00002-12
306328, 1411 AVENUE N BROOKLYN NY, 11230, 2019, 0, GX210023OM, OM, CLOSED, 12/12/2018, 04/04/2019, GP, RRT-00015-19, ELEVATOR UPGRADING, 91700.00, 90670.90, 04/09/2018
306328, 1411 AVENUE N BROOKLYN NY, 11230, 2019, 0, GX210023OM, OM, CLOSED, 12/12/2018, 04/04/2019, GP, RRT-00015-19, MAILBOXES, 10000.00, 0.00, 08/23/2017
301350, 1717 AVENUE N BROOKLYN NY, 11230, 2019, 0, ZH230037OM, OM, CLOSED, 08/01/2011, 04/13/2012, GP, ROM-00027-12, ROOF/PARAPET, 50500.00, 50500.00, 09/09/2009
301350, 1717 AVENUE N BROOKLYN NY, 11230, 2019, 0, ZH230037OM, OM, CLOSED, 08/01/2011, 04/13/2012, GP, ROM-00027-12, FACADE 1ST PHASE, 15120.00, 0.00, 03/10/2010
301350, 1717 AVENUE N BROOKLYN NY, 11230, 2019, 0, ZH230037OM, OM, CLOSED, 08/01/2011, 04/13/2012, GP, ROM-00027-12, FACADE 2ND PHASE, 42260.00, 0.00, 03/10/2010
301350, 1717 AVENUE N BROOKLYN NY, 11230, 2019, 0, ZH230037OM, OM, CLOSED, 08/01/2011, 04/13/2012, GP, ROM-00027-12, VIDEO SECURITY, 30144.00, 30144.00, 07/06/2010
301350, 1717 AVENUE N BROOKLYN NY, 11230, 2019, 0, ZH230037OM, OM, CLOSED, 08/01/2011, 04/13/2012, GP, ROM-00027-12, VIDEO SECURITY WIRE, 740.00, 740.00, 08/23/2010
301350, 1717 AVENUE N BROOKLYN NY, 11230, 2019, 0, ZH230037OM, OM, CLOSED, 08/01/2011, 04/13/2012, GP, ROM-00027-12, SIDEWALK SHED, 24000.00, 0.00, 08/11/2010
331173, 1820 AVENUE N BROOKLYN NY, 11230, 2018, 0, AW230039X, X, CLOSED, 11/27/2012, 11/27/2012, CW, RX-00010-12
336884, 1901 AVENUE N BROOKLYN NY, 11230, 2019, 0, DU230038OM, OM, CLOSED, 09/28/2015, 06/08/2016, GP, RRT-00013-16, LINTELS, 65400.00, 65400.00, 08/13/2014
336884, 1901 AVENUE N BROOKLYN NY, 11230, 2019, 0, DU230038OM, OM, CLOSED, 09/28/2015, 06/08/2016, GP, RRT-00013-16, PARAPET WALL/MASONRY, 215500.00, 215500.00, 08/13/2014
336884, 1901 AVENUE N BROOKLYN NY, 11230, 2019, 0, DU230038OM, OM, CLOSED, 09/28/2015, 06/08/2016, GP, RRT-00013-16, POINTING, 102770.00, 101352.00, 08/13/2014
336884, 1901 AVENUE N BROOKLYN NY, 11230, 2019, 0, EU230040X, X, CLOSED, 09/14/2016, 01/04/2017, GR, RX-00001-17
339459, 67 AVENUE O BROOKLYN NY, 11204, 2020, 0, CU230029X, X, CLOSED, 09/04/2014, 09/08/2014, CW, RX-00007-14
364371, 2020 AVENUE O BROOKLYN NY, 11210, 2020, 0, XI210096OM, OM, CLOSED, 09/17/2009, 03/31/2010, GP, RXX-000915-18, ELEVATOR UPGRADING, 46800.00, 46047.40, 05/14/2007
364371, 2020 AVENUE O BROOKLYN NY, 11210, 2020, 0, XL210027OM, OM, CLOSED, 12/08/2009, 07/26/2010, GP, RXX-000915-18, INTERCOM/SEC. SYSTEM, 22500.00, 20615.62, 05/04/2007
364371, 2020 AVENUE O BROOKLYN NY, 11210, 2020, 0, AV210050X, X, CLOSED, 10/19/2012, 02/07/2013, GP, RX-00002-13
305230, 2302 AVENUE O BROOKLYN NY, 11210, 2020, 1, ZC230013OM, OM, CLOSED, 03/11/2011, 09/30/2011, GR, RISF-00123-13, POINTNG & WATERPROOF, 101690.00, 101690.00, 09/17/2009
300453, 105 AVENUE P BROOKLYN NY, 11204, 2020, 0, BW230060OM, OM, CLOSED, 11/21/2013, 03/28/2016, GP, ROM-00021-16, BURNER, 58000.00, 57244.30, 04/23/2012
300453, 105 AVENUE P BROOKLYN NY, 11204, 2020, 0, BW230060OM, OM, CLOSED, 11/21/2013, 03/28/2016, GP, ROM-00021-16, TV/SECURITY SYSTEM, 15129.00, 15129.00, 01/31/2012
300453, 105 AVENUE P BROOKLYN NY, 11204, 2020, 0, BW230060OM, OM, CLOSED, 11/21/2013, 03/28/2016, GP, ROM-00021-16, COMPACTOR, 8150.00, 8150.00, 05/21/2012
300453, 105 AVENUE P BROOKLYN NY, 11204, 2020, 0, BW230060OM, OM, CLOSED, 11/21/2013, 03/28/2016, GP, ROM-00021-16, BRICKPOINTING, 15500.00, 15500.00, 10/12/2012
300453, 105 AVENUE P BROOKLYN NY, 11204, 2020, 0, GR210060OM, OM, OPEN, 06/05/2018, N/A, GP, MSP3, ELEVATOR UPGRADING, 78600.00, 0, 09/12/2016
300453, 105 AVENUE P BROOKLYN NY, 11204, 2020, 0, HM230003X, X, CLOSED, 01/11/2019, 01/14/2019, GR, RTX-0001-19
300231, 130 AVENUE P BROOKLYN NY, 11204, 2020, 2, GR230028OM, OM, CLOSED, 06/22/2018, 10/17/2018, GR, ROM-00091-18, NEW APARTMENT DOORS, 95545.00, 95545.00, 11/12/2017
300231, 130 AVENUE P BROOKLYN NY, 11204, 2020, 2, GR230029OM, OM, CLOSED, 06/22/2018, 02/25/2019, GR, ROM-00009-19, NEW ROOF & CEMENT, 165335.00, 165335.00, 11/12/2017
350227, 135 AVENUE P BROOKLYN NY, 11204, 2020, 0, AQ230007OM, OM, CLOSED, 05/03/2012, 08/08/2012, GP, ROM-00057-12, ELEVATOR UPGRADING, 84800.00, 83585.50, 07/27/2009
350227, 135 AVENUE P BROOKLYN NY, 11204, 2020, 0, AQ230007OM, OM, CLOSED, 05/03/2012, 08/08/2012, GP, ROM-00057-12, APARTMENT WINDOWS, 106875.00, 106875.00, 10/05/2010
350227, 135 AVENUE P BROOKLYN NY, 11204, 2020, 0, DM230011X, X, CLOSED, 01/15/2015, 01/29/2015, GP, RX-00001-15
308333, 154 AVENUE P BROOKLYN NY, 11204, 2020, 0, BO230030X, X, CLOSED, 03/22/2013, 03/26/2013, CW, RX-00013-13
308333, 154 AVENUE P BROOKLYN NY, 11204, 2020, 0, BW230017OM, OM, CLOSED, 11/19/2013, 02/02/2015, GP, ROM-00006-15, EXTERIOR RESTORATION, 101600.00, 101600.00, 09/13/2012
308333, 154 AVENUE P BROOKLYN NY, 11204, 2020, 0, BW230017OM, OM, CLOSED, 11/19/2013, 02/02/2015, GP, ROM-00006-15, NEW ROOF, 12500.00, 12500.00, 09/13/2012
308333, 154 AVENUE P BROOKLYN NY, 11204, 2020, 0, BW230017OM, OM, CLOSED, 11/19/2013, 02/02/2015, GP, ROM-00006-15, ELEVATOR UPGRADING, 69800.00, 68700.50, 11/08/2011
308333, 154 AVENUE P BROOKLYN NY, 11204, 2020, 0, BW230017OM, OM, CLOSED, 11/19/2013, 02/02/2015, GP, ROM-00006-15, BACKFLOW PREVENTER, 6450.00, 5905.00, 07/31/2012
308333, 154 AVENUE P BROOKLYN NY, 11204, 2020, 0, DW230004X, X, CLOSED, 11/16/2015, 01/13/2016, GR, RX-00001-16
301243, 273 AVENUE P BROOKLYN NY, 11204, 2020, 0, XK230025OM, OM, CLOSED, 11/13/2009, 05/19/2010, GR, RXX-000915-18, ELEVATOR CONTROLLER, 30140.00, 30140.00, 04/12/2007
301243, 273 AVENUE P BROOKLYN NY, 11204, 2020, 0, AT230094X, X, CLOSED, 08/23/2012, 11/23/2012, GR, RX-00011-12
325959, 357 AVENUE P BROOKLYN NY, 11204, 2020, 0, DO210036OM, OM, CLOSED, 03/20/2015, 04/08/2016, GP, RISF-00096-18, BOILER/BURNER, 120000.00, 117004.10, 04/07/2014
325959, 357 AVENUE P BROOKLYN NY, 11204, 2020, 0, DO210036OM, OM, CLOSED, 03/20/2015, 04/08/2016, GP, RISF-00096-18, POINTNG & WATERPROOF, 35000.00, 34700.00, 03/03/2014
331177, 1901 AVENUE P BROOKLYN NY, 11229, 2020, 0, AO230066OM, OM, CLOSED, 03/20/2012, 07/13/2012, GP, ROM-00086-12, ELEVATOR UPGRADING, 81800.00, 80825.50, 02/26/2010
331177, 1901 AVENUE P BROOKLYN NY, 11229, 2020, 0, BO230025X, X, CLOSED, 03/22/2013, 03/22/2013, CW, RX-00011-13
300376, 2001 AVENUE P BROOKLYN NY, 11229, 2020, 0, AN230032OM, OM, CLOSED, 02/21/2012, 02/11/2013, GP, ROM-00010-13, ELEVATOR UPGRADING, 74800.00, 74535.00, 07/19/2010
372349, 1310 AVENUE R BROOKLYN NY, 11229, 2019, 0, HP210088OM, OM, OPEN, 04/30/2019, N/A, NONE, MSM, POINTING, 462400.00, 0, 05/15/2018
350072, 710 AVENUE S BROOKLYN NY, 11223, 2019, 0, YC210012OM, OM, CLOSED, 03/01/2010, 10/25/2010, GR, RXX-000922-18, ENTRANCE DOORS, 16500.00, 16500.00, 03/05/2008
352532, 37 AVENUE T BROOKLYN NY, 11223, NR, 0, YH220025OM, OM, CLOSED, 08/11/2010, 03/04/2011, GP, RXX-000803-19, HALLWAY TILES, 2430.19, 2354.40, 10/18/2008
352532, 37 AVENUE T BROOKLYN NY, 11223, NR, 0, YH220025OM, OM, CLOSED, 08/11/2010, 03/04/2011, GP, RXX-000803-19, CEMENT SIDEWALK, 1600.00, 0.00, 05/05/2010
352532, 37 AVENUE T BROOKLYN NY, 11223, NR, 0, YH220025OM, OM, CLOSED, 08/11/2010, 03/04/2011, GP, RXX-000803-19, REPLACE STUCCO, 3300.00, 0.00, 06/04/2010
352532, 37 AVENUE T BROOKLYN NY, 11223, NR, 0, YH220025OM, OM, CLOSED, 08/11/2010, 03/04/2011, GP, RXX-000803-19, REPLACE STAIRS TREDS, 4302.49, 0.00, 02/04/2009
372281, 1600 AVENUE T BROOKLYN NY, 11229, 2020, 0, YG210079OM, OM, CLOSED, 07/30/2010, 04/04/2011, GP, RISF-00043-13, ELEVATOR UPGRADING, 59800.00, 56800.00, 01/25/2010
372281, 1600 AVENUE T BROOKLYN NY, 11229, 2020, 0, YG210079OM, OM, CLOSED, 07/30/2010, 04/04/2011, GP, RISF-00043-13, POINTNG & WATERPROOF, 41000.00, 41000.00, 08/15/2008
372281, 1600 AVENUE T BROOKLYN NY, 11229, 2020, 0, YG210079OM, OM, CLOSED, 07/30/2010, 04/04/2011, GP, RISF-00043-13, TV/SECURITY SYSTEM, 3337.91, 3337.91, 10/02/2008
372281, 1600 AVENUE T BROOKLYN NY, 11229, 2020, 0, BR210050X, X, CLOSED, 06/21/2013, 08/12/2013, GR, RX-00009-13
316840, 203 AVENUE U BROOKLYN NY, 11223, 2020, 0, CU210069OM, OM, CLOSED, 09/18/2014, 10/01/2015, GP, ROM-00063-15, NEW ROOF, 13600.00, 11800.00, 06/15/2013
316840, 203 AVENUE U BROOKLYN NY, 11223, 2020, 0, CU210069OM, OM, CLOSED, 09/18/2014, 10/01/2015, GP, ROM-00063-15, APARTMENT WINDOWS, 11690.47, 10956.00, 07/28/2013
316840, 203 AVENUE U BROOKLYN NY, 11223, 2020, 0, CU210069OM, OM, CLOSED, 09/18/2014, 10/01/2015, GP, ROM-00063-15, ROOF SAFETY DOOR, 1077.00, 450.00, 08/17/2013
316840, 203 AVENUE U BROOKLYN NY, 11223, 2020, 0, EO210115OM, OM, CLOSED, 03/01/2016, 10/03/2016, GP, ROM-00104-16, POINTNG & WATERPROOF, 18600.00, 16850.00, 07/15/2015
316840, 203 AVENUE U BROOKLYN NY, 11223, 2020, 0, EO210115OM, OM, CLOSED, 03/01/2016, 10/03/2016, GP, ROM-00104-16, SIDEWALK CONCRETE, 11700.00, 0.00, 05/15/2014
342284, 2113 AVENUE V BROOKLYN NY, 11229, 2020, 0, YK210001OM, OM, CLOSED, 11/04/2010, 05/16/2012, GP, ROM-00031-12, ELEVATOR UPGRADING, 30800.00, 30635.00, 04/10/2008
342284, 2113 AVENUE V BROOKLYN NY, 11229, 2020, 0, YK210001OM, OM, CLOSED, 11/04/2010, 05/16/2012, GP, ROM-00031-12, INTERCOM, 16600.00, 16600.00, 02/22/2008
342284, 2113 AVENUE V BROOKLYN NY, 11229, 2020, 0, BR210041X, X, CLOSED, 06/20/2013, 08/07/2013, GR, RX-00009-13
347604, 388 AVENUE X BROOKLYN NY, 11223, 2020, 0, XB210030X, X, CLOSED, 02/17/2009, 02/05/2010, GR, RXX-000811-18
347604, 388 AVENUE X BROOKLYN NY, 11223, 2020, 0, CU210043OM, OM, CLOSED, 09/24/2014, 06/22/2015, GP, ROM-00037-15, COMPACTOR, 10980.00, 10380.00, 11/30/2011
347604, 388 AVENUE X BROOKLYN NY, 11223, 2020, 0, EN210100OM, OM, CLOSED, 02/05/2016, 07/13/2016, GP, ROM-00074-16, BACKFLOW PREVENTER, 23200.00, 22000.00, 10/30/2013
347604, 388 AVENUE X BROOKLYN NY, 11223, 2020, 0, ET210124OM, OM, CLOSED, 08/30/2016, 03/08/2017, GP, ROM-00021-17, GARAGE DOOR, 1600.00, 1475.00, 01/22/2015
347604, 388 AVENUE X BROOKLYN NY, 11223, 2020, 0, FN210067OM, OM, CLOSED, 02/21/2017, 08/16/2017, GP, ROM-00067-17, TV/SECURITY SYSTEM, 12794.01, 12192.03, 05/24/2016
347604, 388 AVENUE X BROOKLYN NY, 11223, 2020, 0, ET210129OM, OM, CLOSED, 08/29/2016, 09/11/2017, GP, ROM-00075-17, FUEL STORAGE TANK, 48250.00, 41270.90, 12/19/2011
347604, 388 AVENUE X BROOKLYN NY, 11223, 2020, 0, GT210055OM, OM, CLOSED, 08/10/2018, 05/02/2019, GR, ROM-00031-19, MAIN ROOF, 387741.00, 387741.00, 10/12/2017
347604, 388 AVENUE X BROOKLYN NY, 11223, 2020, 0, GT210062OM, OM, CLOSED, 08/10/2018, 03/28/2019, GP, ROM-00015-19, GARAGE ROOF, 85940.00, 83661.10, 09/27/2017
347604, 388 AVENUE X BROOKLYN NY, 11223, 2020, 0, HO210087OM, OM, OPEN, 03/20/2019, N/A, GP, MLN, FACADE, 384832.60, 0, 08/05/2016
352586, 410 AVENUE X BROOKLYN NY, 11223, 2020, 0, XI210077OM, OM, CLOSED, 09/23/2009, 05/17/2010, GR, RXX-000915-18, ELEVATOR UPGRADING, 98730.00, 98730.00, 08/29/2008
352586, 410 AVENUE X BROOKLYN NY, 11223, 2020, 0, AQ210022OM, OM, CLOSED, 05/17/2012, 10/24/2012, GP, ROM-00069-12, REWIRING, 150203.90, 148346.65, 04/13/2010
352586, 410 AVENUE X BROOKLYN NY, 11223, 2020, 0, AT210040OM, OM, CLOSED, 08/24/2012, 12/06/2012, GP, ROM-00081-12, WASTE COMPACTOR, 10770.00, 10380.00, 07/15/2011
352586, 410 AVENUE X BROOKLYN NY, 11223, 2020, 0, EN210099OM, OM, CLOSED, 02/05/2016, 07/06/2016, GP, ROM-00074-16, BACKFLOW PREVENTER, 19450.00, 18250.00, 10/13/2013
352586, 410 AVENUE X BROOKLYN NY, 11223, 2020, 0, FN210032OM, OM, CLOSED, 02/12/2017, 07/13/2017, GP, ROM-00059-17, TV/SECURITY SYSTEM, 11563.41, 11019.45, 06/30/2016
352586, 410 AVENUE X BROOKLYN NY, 11223, 2020, 0, HO210084OM, OM, CLOSED, 03/20/2019, 02/28/2020, GP, ROM-00010-20, FACADE, 159455.30, 158565.30, 03/20/2018
349389, 444 AVENUE X BROOKLYN NY, 11223, 2020, 0, XJ210015OM, OM, CLOSED, 10/07/2009, 05/03/2010, GR, RISF-00056-12, ELEVATOR UPGRADING, 100840.00, 100840.00, 05/29/2007
349389, 444 AVENUE X BROOKLYN NY, 11223, 2020, 0, AT210029OM, OM, CLOSED, 08/24/2012, 03/21/2013, GR, ROM-00021-13, COMPACTOR, 10380.00, 10380.00, 08/20/2011
349389, 444 AVENUE X BROOKLYN NY, 11223, 2020, 0, CU210055OM, OM, CLOSED, 09/30/2014, 09/24/2015, GP, ROM-00053-15, FUEL OIL TANK, 59000.00, 52604.01, 08/02/2010
349389, 444 AVENUE X BROOKLYN NY, 11223, 2020, 0, FW210048OM, OM, CLOSED, 11/30/2017, 06/11/2018, GP, ROM-00054-18, TV/SECURITY SYSTEM, 20263.00, 20199.00, 01/18/2017
349389, 444 AVENUE X BROOKLYN NY, 11223, 2020, 0, FW210048OM, OM, CLOSED, 11/30/2017, 06/11/2018, GP, ROM-00054-18, GARAGE DOOR, 3050.00, 2938.00, 05/01/2017
349389, 444 AVENUE X BROOKLYN NY, 11223, 2020, 0, GV210007OM, OM, CLOSED, 10/09/2018, 01/24/2019, GP, ROM-00006-19, BACKFLOW PREVENTER, 67180.00, 60785.00, 03/09/2018
349389, 444 AVENUE X BROOKLYN NY, 11223, 2020, 0, HO210115OM, OM, OPEN, 03/20/2019, N/A, GP, MTK, FACADE RESTORATION, 169388.20, 0, 06/01/2017
373049, 1230 AVENUE X BROOKLYN NY, 11235, 2020, 0, XA210058OM, OM, CLOSED, 01/15/2009, 08/29/2011, GP, RISF-00038-16, ARCHITECTURAL SVCS., 24889.00, 0.00, 04/11/2006
373049, 1230 AVENUE X BROOKLYN NY, 11235, 2020, 0, XA210058OM, OM, CLOSED, 01/15/2009, 08/29/2011, GP, RISF-00038-16, FILING FEES, 3307.40, 0.00, 06/23/2007
373049, 1230 AVENUE X BROOKLYN NY, 11235, 2020, 0, XA210058OM, OM, CLOSED, 01/15/2009, 08/29/2011, GP, RISF-00038-16, CONCRETE WORK, 47000.00, 0.00, 10/23/2007
373049, 1230 AVENUE X BROOKLYN NY, 11235, 2020, 0, XA210058OM, OM, CLOSED, 01/15/2009, 08/29/2011, GP, RISF-00038-16, STONE & MASONRY WORK, 38579.50, 0.00, 11/26/2007
373049, 1230 AVENUE X BROOKLYN NY, 11235, 2020, 0, XA210058OM, OM, CLOSED, 01/15/2009, 08/29/2011, GP, RISF-00038-16, ELECTRICAL WORK, 27890.00, 0.00, 10/18/2007
373049, 1230 AVENUE X BROOKLYN NY, 11235, 2020, 0, XA210058OM, OM, CLOSED, 01/15/2009, 08/29/2011, GP, RISF-00038-16, DOORS, 19850.00, 19850.00, 12/20/2007
373049, 1230 AVENUE X BROOKLYN NY, 11235, 2020, 0, XA210058OM, OM, CLOSED, 01/15/2009, 08/29/2011, GP, RISF-00038-16, HANDRAILS & IRONWORK, 13400.00, 0.00, 10/19/2007
373049, 1230 AVENUE X BROOKLYN NY, 11235, 2020, 0, XA210058OM, OM, CLOSED, 01/15/2009, 08/29/2011, GP, RISF-00038-16, DRAINS & WASTE LINES, 8500.00, 0.00, 10/19/2007
373049, 1230 AVENUE X BROOKLYN NY, 11235, 2020, 0, XA210058OM, OM, CLOSED, 01/15/2009, 08/29/2011, GP, RISF-00038-16, LOCKS & CYLINDERS, 6959.20, 6959.20, 01/04/2008
373049, 1230 AVENUE X BROOKLYN NY, 11235, 2020, 0, XA210058OM, OM, CLOSED, 01/15/2009, 08/29/2011, GP, RISF-00038-16, MAILBOXES, 3770.00, 0.00, 10/17/2007
373049, 1230 AVENUE X BROOKLYN NY, 11235, 2020, 0, XA210058OM, OM, CLOSED, 01/15/2009, 08/29/2011, GP, RISF-00038-16, TREE & SHRUB REMOVAL, 2500.00, 0.00, 10/17/2007
373049, 1230 AVENUE X BROOKLYN NY, 11235, 2020, 0, XA210058OM, OM, CLOSED, 01/15/2009, 08/29/2011, GP, RISF-00038-16, LANDSCAPING, 2295.00, 0.00, 03/13/2008
373049, 1230 AVENUE X BROOKLYN NY, 11235, 2020, 0, XA210058OM, OM, CLOSED, 01/15/2009, 08/29/2011, GP, RISF-00038-16, INTERCOM PANEL, 8577.00, 0.00, 10/17/2007
373049, 1230 AVENUE X BROOKLYN NY, 11235, 2020, 0, XA210058OM, OM, CLOSED, 01/15/2009, 08/29/2011, GP, RISF-00038-16, DRYWALL (LOBBY), 15000.00, 0.00, 10/23/2007
373049, 1230 AVENUE X BROOKLYN NY, 11235, 2020, 0, XA210058OM, OM, CLOSED, 01/15/2009, 08/29/2011, GP, RISF-00038-16, SIGNAGE, 1202.50, 0.00, 04/03/2008
373584, 1245 AVENUE X BROOKLYN NY, 11235, 2020, 0, DO210007OM, OM, CLOSED, 03/03/2015, 02/05/2016, GP, RRT-00001-16, ROOF & COPING, 269000.00, 269000.00, 04/10/2013
373584, 1245 AVENUE X BROOKLYN NY, 11235, 2020, 0, DO210007OM, OM, CLOSED, 03/03/2015, 02/05/2016, GP, RRT-00001-16, ELEVATOR UPGRADING, 160254.20, 155722.40, 05/14/2013
373584, 1245 AVENUE X BROOKLYN NY, 11235, 2020, 0, DO210007OM, OM, CLOSED, 03/03/2015, 02/05/2016, GP, RRT-00001-16, TV SECURITY SYSTEM, 8300.00, 8300.00, 03/24/2013
373584, 1245 AVENUE X BROOKLYN NY, 11235, 2020, 0, DO210007OM, OM, CLOSED, 03/03/2015, 02/05/2016, GP, RRT-00001-16, WASTE COMPACTOR, 8500.00, 8500.00, 03/01/2013
371327, 2939 AVENUE Y BROOKLYN NY, 11235, 2020, 0, DO230023X, X, CLOSED, 03/27/2015, 04/14/2015, CW, RX-00004-15
371327, 2939 AVENUE Y BROOKLYN NY, 11235, 2020, 0, DO230024X, X, CLOSED, 03/27/2015, 06/03/2015, VO, M99
371327, 2939 AVENUE Y BROOKLYN NY, 11235, 2020, 0, DO230025X, X, CLOSED, 03/27/2015, 06/03/2015, VO, M99
371327, 2939 AVENUE Y BROOKLYN NY, 11235, 2020, 0, DO230026X, X, CLOSED, 03/27/2015, 06/03/2015, VO, M99
371327, 2939 AVENUE Y BROOKLYN NY, 11235, 2020, 0, DO230027X, X, CLOSED, 03/27/2015, 06/03/2015, VO, M99
354766, 66 BAINBRIDGE ST BROOKLYN NY, 11233, 2004, 0, YC210009X, X, CLOSED, 03/01/2010, 03/02/2010, CW, RXX-000811-18
342306, 242 BAINBRIDGE ST BROOKLYN NY, 11233, 2020, 0, YA210018OM, OM, CLOSED, 01/13/2010, 09/23/2010, GR, RXX-AUTOMATED, SECURITY CAMERAS, 3765.00, 3765.00, 10/14/2009
306751, 244 BAINBRIDGE ST BROOKLYN NY, 11233, 2020, 0, YD210002OM, OM, CLOSED, 04/01/2010, 10/15/2010, GR, RXX-000922-18, TV/SECURITY SYSTEM, 2275.00, 2275.00, 10/14/2009
306753, 246 BAINBRIDGE ST BROOKLYN NY, 11233, 2020, 0, YD210003OM, OM, CLOSED, 04/01/2010, 10/15/2010, GR, RXX-000922-18, TV/SECURITY SYSTEM, 2400.00, 2400.00, 10/14/2009
306752, 248 BAINBRIDGE ST BROOKLYN NY, 11233, 2020, 0, YD210004OM, OM, CLOSED, 04/01/2010, 10/15/2010, GR, RXX-000922-18, TV/SECURITY SYSTEM, 2400.00, 2400.00, 10/14/2009
353918, 530 BAINBRIDGE ST BROOKLYN NY, 11233, 2020, 0, YE210014X, X, CLOSED, 05/04/2010, 06/07/2010, CW, RXX-000811-18
